doc_idn,gnd_idn,gnd_label
98686708X,940431181,Europäische Union
98686708X,041567412,Geopolitik
98686708X,040553027,Slowenien
98686708X,040219933,Grenzgebiet
98686708X,040465144,Politik
98686708X,041956648,Funktion
986867977,118519522,Cassirer
986867977,040762262,Politische Philosophie
986867977,040604918,Totalitarismus
986867977,041227956,Analyse
98690015X,040143058,Elektromagnetisches Feld
98690015X,041281306,Numerisches Verfahren
986912700,040118827,Deutschland
986912700,041342623,Politische Kommunikation
986912700,940754541,Event-Marketing
986912700,041691873,Medien
986912700,040272230,Inszenierung
986912700,040181456,Frankreich
986912700,041342623,Politische Kommunikation
986912700,940754541,Event-Marketing
986912700,041691873,Medien
986912700,040272230,Inszenierung
986912700,040538818,Schweiz
986912700,041342623,Politische Kommunikation
986912700,940754541,Event-Marketing
986912700,041691873,Medien
986912700,040272230,Inszenierung
986918504,040629546,Verkehrsplanung
986918504,041209834,Bedarfsplanung
986918504,041907973,Zielsystem
986933562,040429466,Obermain
986933562,040585093,Süßwasserfische
986933562,041293789,Tierökologie
98694288X,958127263,Umweltzertifikathandel
98694288X,040471039,Preisbildung
98694288X,041702972,Modellierung
987008552,04001875X,Anamnese
987008552,041738632,Persönlichkeitsfaktor
987008552,040543927,Selbstbewusstsein
987008552,042257387,Item
987008552,041127706,Biografischer Fragebogen
987066072,944431232,Neutralino
987091433,041686780,Makrocyclische Verbindungen
987091433,041338065,Chemische Synthese
987091433,946225346,Template-Effekt
987137387,042374480,Funktionelle Störung
987137387,041142500,Kognitive Verhaltenstherapie
987137387,041421760,Ambulante Behandlung
987137387,041260732,Therapieerfolg
987137387,041755197,Prädikator
987138022,981829619,Presswerk
987138022,042826225,Karosserieblech
987138022,04185456X,Tiefziehwerkzeug
987138022,042869617,Werkstofffluss
987138022,041261453,Niederhalter
987138022,040172333,Finite-Elemente-Methode
98715009X,041357469,Herz-Jesu-Verehrung
98715009X,040597407,Theodizee
98715009X,041357469,Herz-Jesu-Verehrung
98715009X,040300056,Katholische Theologie
98715009X,118597868,Rahner
98715009X,041357469,Herz-Jesu-Verehrung
98715009X,040597407,Theodizee
98715009X,041357469,Herz-Jesu-Verehrung
98715009X,040597407,Theodizee
98715009X,041253035,Exerzitien
987168819,043153909,Aufkohlung
987168819,040003450,Acetylen
987168819,040479250,Pyrolyse
987168819,040486559,Reaktionskinetik
987176757,969347529,Protogeometrie
987210084,040114503,Denken
987249894,041126483,Automatisierungssystem
987249894,040700852,Rechnernetz
987249894,042384648,Zeitverhalten
987249894,949342122,Model Checking
987249894,966027655,Zeitbehafteter Automat
987249894,041314735,Beschreibungssprache
987250779,041214765,Fotovoltaik
987250779,040459772,Physikunterricht
987250779,041808347,Selbstgesteuertes Lernen
987305751,943039762,MMIC
987305751,041698886,Mikrowellenoszillator
987305751,04174165X,Phasenrauschen
987305751,041558618,Galliumarsenid-Bauelement
987322281,040118827,Deutschland
987322281,040665003,Wirtschaftsprüfer
987342657,040760014,Personenkraftwagen
987342657,041638999,Kippsicherheit
987342657,041890876,Wankbewegung
987342657,040162788,Fahrdynamik
987342878,960767053,Fahrerassistenzsystem
987342878,043143342,Objekterkennung
987342878,042577756,Multisensor
987342878,958598983,Datenfusion
987342878,041216776,Softwarearchitektur
987342878,041165225,Softwareentwicklung
98734305X,041794524,Scheibenbremse
98734305X,041941810,Spannkraft
98734305X,040327167,Kraftmessung
987345540,040039366,Autobahn
987345540,040737578,Kraftfahrzeug
987345540,042284643,Sicherheitsabstand
987345540,041321650,Fahrerverhalten
987345540,960767053,Fahrerassistenzsystem
98734563X,041535812,Fahrzeugkolonne
98734563X,04171198X,Nasse Fahrbahn
98734563X,041811798,Sichtweite
98734563X,041321650,Fahrerverhalten
98734563X,041535812,Fahrzeugkolonne
98734563X,960767053,Fahrerassistenzsystem
98734563X,041302664,Abstandsregelung
98734563X,041570383,Geschwindigkeitsregelung
98734563X,040666476,Witterung
987345745,041706056,Motorradfahrer
987345745,041402162,Bremsung
987345745,040315940,Körperliche Belastung
987345745,040388522,Messung
987345745,041706056,Motorradfahrer
987345745,041402162,Bremsung
987345745,041761847,Psychische Belastung
987345745,040595498,Test
987345885,040760014,Personenkraftwagen
987345885,04272354X,Antiblockiersystem
987345885,041402162,Bremsung
987345885,042025850,Aktive Schwingungsdämpfung
987345885,040133907,Dynamische Radlast
987345885,04048971X,Regelung
987345966,040403920,Motorrad
987345966,041206126,Kraftstoffverbrauch
987345966,041793129,Schadstoffemission
987345966,041321650,Fahrerverhalten
987345966,040403920,Motorrad
987345966,041535537,Fahrgeräusch
987345966,041915887,Geräuschmessung
987346040,040760014,Personenkraftwagen
987346040,95201937X,Bremsscheibe
987346040,967331595,Dicke
987346040,040631532,Verschleiß
987346040,042439930,Reibungsschwingung
987346040,042090377,Prüfstand
987346040,040760014,Personenkraftwagen
987346040,95201937X,Bremsscheibe
987346040,967331595,Dicke
987346040,040631532,Verschleiß
987346040,042439930,Reibungsschwingung
987346040,041166736,Systemanalyse
987346121,042723523,Verkehrsstau
987346121,041302664,Abstandsregelung
987346121,960767053,Fahrerassistenzsystem
987346121,040163105,Fahrstreifen
987346121,043143342,Objekterkennung
987346121,041676076,Lidar
987365096,987240110,Abstandsregeltempomat
987365096,968893783,Sichtfeld
987365096,040436640,Optimierung
987365096,987240110,Abstandsregeltempomat
987365096,968893783,Sichtfeld
987365096,04124401X,Versuchsperson
987365096,041321650,Fahrerverhalten
987365150,040760014,Personenkraftwagen
987365150,040162788,Fahrdynamik
987365150,04048971X,Regelung
987365150,041371526,Reifen
987365150,042144299,Reibungskoeffizient
987365150,041216636,Sensortechnik
987365223,960767053,Fahrerassistenzsystem
987365223,043131972,Nachtsichtgerät
987365223,943571987,Kamera
987365223,041393252,FIR
987365223,949380466,Szenenanalyse
987365223,958598983,Datenfusion
987365320,041402162,Bremsung
987365320,041371526,Reifen
987365320,041535375,Fahrbahn
987365320,042937418,Kontakt
987365320,042439930,Reibungsschwingung
987365320,041775503,Reifengeräusch
987365320,041402162,Bremsung
987365320,04272354X,Antiblockiersystem
987365320,041371526,Reifen
987365320,041535375,Fahrbahn
987365320,042937418,Kontakt
987365320,042358159,Integrierter Sensor
987381326,968028888,Thiospinelle
987381326,041614003,Impedanzspektroskopie
987381326,042814324,Elektrische Polarisation
987381326,041685865,Magnetoelektrischer Effekt
987447467,040061116,Beton
987447467,041516915,Elastizitätsmodul
987447467,041145283,Mathematisches Modell
987492691,041136500,Funkempfänger
987492691,041693329,Mehrtor
987492691,041554167,Frequenzumsetzung
987492691,042102170,Störsignal
987492691,041812786,Signaltrennung
987492691,962985686,Blinde Identifikation
987492691,041136500,Funkempfänger
987492691,041693329,Mehrtor
987492691,041698975,Mikrowellenstreifenleitung
987492691,971901805,Weitband
987492691,041554167,Frequenzumsetzung
987492691,041812662,Signaldetektion
98752500X,04004744X,Bauentwurf
987526944,042311489,Kombinationskraftwerk
987526944,04134359X,Kraft-Wärme-Kopplung
987526944,040081710,Brenner
987526944,040663876,Wirkungsgrad
987549596,040509265,Ruhrgebiet
987549596,040581365,Strukturwandel
987549596,94572201X,Regionales Marketing
987549596,042756715,Regionale Identität
987551477,040377903,Maschinenbau
987551477,041254678,Modulbauweise
987551477,04139402X,Produktentwicklung
987551477,950773395,Mass Customization
987551477,041131967,CAE
987551477,041165217,Software Engineering
987553682,041695658,Metallabscheidung
987553682,041858174,Trägerkatalysator
987553682,040389065,Metallorganische Verbindungen
987553682,04114435X,Löslichkeit
987553682,040316483,Kohlendioxid
987553682,041866029,Überkritischer Zustand
987555502,041503473,DNS-Reparatur
987555502,041765508,Protein p53
987555502,959056033,Cadmiumchloride
987555502,041299604,Zellzyklus
987555502,041765508,Protein p53
987555502,959056033,Cadmiumchloride
987575740,042540917,Heterobipolartransistor
987575740,041558618,Galliumarsenid-Bauelement
987575740,043146287,MOCVD-Verfahren
987575740,042723000,Elektrischer Durchbruch
987575740,996102094,Kollektor
987575740,956133894,Basisstation
987602926,040031152,Arzneimittel
987602926,041457692,Bittergeschmack
987602926,042731275,Inhibition
987602926,040456994,Pharmazeutische Technologie
987623133,040137465,Eierstockkrebs
987623133,042319285,Zelllinie
987623133,041480449,Cisplatin
987623133,041431804,Arzneimittelresistenz
987623133,963792644,Kandidatengen
987623133,042018943,Differentielle Genexpression
987623583,040297489,Karosserie
987623583,04125547X,Fahrzeugschwingung
987623583,041441982,Bauteil
987623583,040592456,Zuverlässigkeit
987623583,040383903,Mehrkörpersystem
987623583,040550729,Simulation
987628968,040785173,Umweltbewusstsein
987628968,040533697,Schüler
987628968,961187336,Schuljahr 4-12
987628968,040616274,Umwelterziehung
987628968,040620050,Unterricht
987634488,04172254X,Oberflächenprüfung
987634488,97549175X,Deflektometrie
987634488,041331826,Spiegelung
987634488,041574109,Glanz
987634488,041506340,Dreidimensionale Rekonstruktion
987643088,041383966,Selbstbezüglichkeit
987643088,040104575,Computerspiel
987643169,040291278,Kabul
987643169,041299639,Altstadt
987643169,040049736,Baudenkmal
987643169,040659585,Wiederaufbau
987643169,040496007,Restaurierung
987646257,965264254,Contusio cerebri
987646257,041714202,Nekrose
987646257,042114020,Hydroxyethylstärke
987713345,040231186,Hamburg
987713345,041276868,Gehörlosenpädagogik
987713477,040231186,Hamburg
987713477,040535886,Schulverwaltung
987713477,040130215,Drittes Reich
987713477,040231186,Hamburg
987713477,040535886,Schulverwaltung
987713477,040130215,Drittes Reich
987713477,040535886,Schulverwaltung
987713477,040231186,Hamburg
987772058,943374553,World Wide Web
987772058,041393759,Anwendungssystem
987772058,976266202,Serviceorientierte Architektur
987772058,953301591,Dienstgüte
987793012,042113296,Abwasserkanal
987793012,041383745,Leckage
987793012,040003027,Abwasser
987793012,041880188,Versickerung
987793012,040208222,Grundwasserverschmutzung
987793012,042062756,Bodenverschmutzung
987808044,041859502,Trapezprofil
987808044,948667397,Tragendes Teil
987808044,041828062,Stahlband
987808044,041334523,Profilwalzen
987808044,04192147X,Stoffeigenschaft
987808044,040172333,Finite-Elemente-Methode
987808044,041537653,Fassadenbau
987808044,041421035,Aluminiumblech
987808044,041859502,Trapezprofil
987808044,041334523,Profilwalzen
987808044,949917818,Kaltverfestigung
987808044,040550729,Simulation
987812491,040737578,Kraftfahrzeug
987812491,041774647,Reibungsbremse
987812491,042869595,Elektrische Bremse
987812491,041378768,Energiebedarf
987812491,940573776,Leistungsbedarf
987812491,04048971X,Regelung
987812742,042210380,Lenkrad
987812742,042585589,Moment
987812742,966493974,Mensch-Maschine-Schnittstelle
987812742,041145283,Mathematisches Modell
987812742,042210380,Lenkrad
987812742,042585589,Moment
987812742,041321650,Fahrerverhalten
987812742,041762517,Psychophysik
987812742,040643174,Wahrnehmung
987827006,943374553,World Wide Web
987827006,041393759,Anwendungssystem
987827006,976266202,Serviceorientierte Architektur
987827006,953301591,Dienstgüte
987828975,040760014,Personenkraftwagen
987828975,041371526,Reifen
987828975,041535375,Fahrbahn
987828975,041919750,Rollkontakt
987828975,041654528,Kraftsensor
98782970X,041727800,Organischer Halbleiter
98782970X,041138260,Halbleiterbauelement
98782970X,943295440,Mikrooptik
987875019,041915690,Kraftfahrzeugelektronik
987875019,941243664,Steuerungssystem
987875019,04149458X,Diagnosesystem
987875027,943590752,Evolutionärer Algorithmus
987875027,042746345,Strukturierte Analyse
987875027,948586753,Wahrscheinlichkeitsmetrik
987875027,04197459X,Softwarewartung
987876937,988641232,Diversity Management
987876937,041314840,Unternehmenskultur
987894285,041136152,Französisch
987894285,041142403,Kochbuch
987894285,040614182,Übersetzung
987894285,041132920,Deutsch
987894285,041256980,Kultur
987894285,94956186X,Übersetzungswissenschaft
987894285,041659929,Kulturvermittlung
987894285,954874765,Interkulturalität
987911171,041915690,Kraftfahrzeugelektronik
987911171,103238512X,Steuergerät
987911171,953581284,XML
987911171,040530590,Schnittstelle
987911171,042215307,Kompatibilität
987929925,041540077,Ferkel
987929925,043029663,Männchen
987929925,040299066,Kastration
987929925,042154235,Postoperative Phase
987929925,041140532,Isofluran
987929925,040362620,Lokalanästhesie
987947753,04002623X,Arbeitnehmer
987947753,04069335X,Berufliche Qualifikation
987947753,041895177,Weiterbildungsinteresse
987948040,946006512,Kali Gandak
987948040,041514696,Einzugsgebiet
987948040,040212122,Glazialmorphologie
987948040,042398282,Relative Datierung
987953591,041408713,Gehen
987953591,041786963,Rumpf
987953591,040068803,Biomechanik
987968130,042088836,Positionierantrieb
987968130,041755669,Präzisionsmessung
987968130,043274730,Nanometerbereich
987968130,941243664,Steuerungssystem
987968130,042518814,Modulares Softwaresystem
987968130,953581284,XML
987968130,042088836,Positionierantrieb
987968130,041755669,Präzisionsmessung
987968130,043274730,Nanometerbereich
987968130,959909060,Teleservice
987978691,040175510,Fließgewässer
987978691,041172655,Turbulente Strömung
987978691,04180614X,Sedimenttransport
987978691,041702972,Modellierung
988016281,040787044,USA
988016281,040635163,Vietnamkrieg
988016281,04071280X,Flugblatt
988016281,040763749,Propaganda
988019469,040194167,Gasturbine
988019469,041273478,Brennkammer
988019469,041505417,Drallströmung
988019469,969118643,Sekundärluft
988019469,041327349,Instationäre Strömung
988019469,041349954,Optische Strömungsmesstechnik
988085496,041915852,Maschinenakustik
988085496,040520196,Schallabstrahlung
988085496,041793617,Schallleistung
988085496,040172333,Finite-Elemente-Methode
988091453,041413539,Acylierung
988091453,940883929,Nucleophile Addition
988091453,041432703,Asymmetrische Reaktion
988091453,041325818,Lithiumorganische Verbindungen
988091453,043230520,Aminonitrile
988149427,040118827,Deutschland
988149427,041154525,Option
988149427,040063402,Bewertung
988165139,041770617,Raumfahrttechnik
988165139,944783449,Simultaneous Engineering
988165139,043049168,Systemmodell
988165139,94173577X,Objektorientierung
98816907X,041250869,Fruchtsaft
98816907X,041420632,Alterung
98816907X,041426215,Anthocyane
98816907X,041363523,Abbaureaktion
98816907X,946005427,Mindesthaltbarkeitsdatum
988198150,040570207,Staudamm
988198150,941532704,Mechanisches Versagen
988198150,043229492,Probabilistische Sicherheitsanalyse
988198150,040576337,Stochastisches Modell
988204940,041570626,Gesellschaftsanteil
988204940,041394895,Übertragung
988204940,041294726,Kapitalgesellschaft
988204940,041166140,Steuerrecht
98820844X,040383377,Meerschweinchen
98820844X,04061557X,Ultraschalldiagnostik
988208873,989827046,Kippspiegel
988208873,943295440,Mikrooptik
988208873,971674469,Optischer Schalter
988208873,974478156,MEMS
988208873,960581049,Mikroaktor
988208881,041387139,Wundheilung
988208881,040266583,Implantat
988208881,042209722,Phosphor-32
988208881,041274709,Dosimetrie
988214482,040209172,Gewinnungsmaschine
988214482,041254678,Modulbauweise
988214482,040571955,Steinkohlenbergbau
988214482,040620352,Untertagebau
988215160,04140467X,Kraftfahrzeugbeleuchtung
988215160,042750172,Scheinwerfer
988215160,041251547,Lumineszenzdiode
988215160,040642119,Wärmeübertragung
